"Date/Time (PST)","Battery Voltage  (v) ","Temperature  (deg F) ","Relative Humidity  (%) ","Precipitation  ("") ","Total Snow Depth  ("") ","Wind Direction  (deg.) ","Wind Speed Average  (mph) ","Wind Speed Minimum  (mph) ","Wind Speed Maximum  (mph) ","Barometric Pressure  (mb) ","Equipment Temperature  (deg F) ","Solar Radiation  (W/m2) ","24 Hour Snow  ("") ","Intermittent/Shot Snow  ("") ","Net Solar  (mJ/m2) ","Soil Moisture A  (VWC) ","Soil Moisture B  (VWC) ","Soil Moisture C  (VWC) ","Soil Temperature A  (deg F) ","Soil Temperature B  (deg F) ","Soil Temperature C  (deg F) "
"2020-10-01 09:00:00",12.89,66.69,39.02,0,8.45,,,,,1026.507,,,57.1,,,,,,,,
"2020-10-01 08:00:00",12.9,60.1,38.75,0,9.58,,,,,1026.371,,,49.17,,,,,,,,
"2020-10-01 07:00:00",12.91,57.18,35.56,0,11.71,,,,,1026.1,,,48.83,,,,,,,,
"2020-10-01 06:00:00",12.91,57.54,41.19,0,9.65,,,,,1026.371,,,49.83,,,,,,,,
"2020-10-01 05:00:00",12.91,57.18,46.6,0,10.91,,,,,1026.507,,,50.83,,,,,,,,
"2020-10-01 04:00:00",12.91,57.42,44.71,0,9.18,,,,,1026.642,,,51.83,,,,,,,,
"2020-10-01 03:00:00",12.91,58.52,39.83,0,10.11,,,,,1026.913,,,53.1,,,,,,,,
"2020-10-01 02:00:00",12.91,58.28,40.3,0,13.98,,,,,1026.913,,,53.83,,,,,,,,
"2020-10-01 01:00:00",12.9,58.03,48.16,0,10.45,,,,,1027.049,,,55.23,,,,,,,,
"2020-10-01 00:00:00",12.9,59.13,47.69,0,8.91,,,,,1027.049,,,56.96,,,,,,,,
"2020-09-30 23:00:00",12.89,59.74,48.43,0,9.98,,,,,1026.778,,,58.7,,,,,,,,
"2020-09-30 22:00:00",12.9,59.74,45.59,0,10.71,,,,,1026.778,,,60.03,,,,,,,,
"2020-09-30 21:00:00",12.9,59.01,41.05,0,8.51,,,,,1026.642,,,61.23,,,,,,,,
"2020-09-30 20:00:00",12.89,59.37,36.44,0,10.11,,,,,1026.507,,,62.7,,,,,,,,
"2020-09-30 19:00:00",12.88,60.23,39.49,0,13.51,,,,,1026.236,,,64.1,,,,,,,,
"2020-09-30 18:00:00",12.87,62.3,46.6,0,7.648,,,,,1026.371,,,66.43,,,,,,,,
"2020-09-30 17:00:00",12.86,66.93,36.51,0,5.181,,,,,1026.507,,,71.16,,,,,,,,
"2020-09-30 16:00:00",12.85,70.47,27.98,0,10.98,,,,,1026.507,,,72.76,,,,,,,,
"2020-09-30 15:00:00",12.84,73.52,25.06,0,7.848,,,,,1026.778,,,71.9,,,,,,,,
"2020-09-30 14:00:00",12.82,72.79,25.54,0,10.78,,,,,1026.778,,,67.63,,,,,,,,
"2020-09-30 13:00:00",12.82,72.05,26.08,0,11.18,,,,,1026.913,,,80.6,,,,,,,,
"2020-09-30 12:00:00",12.83,72.05,29.81,0,9.18,,,,,1026.778,,,76.76,,,,,,,,
"2020-09-30 11:00:00",12.87,71.69,23.84,0,10.25,,,,,1026.371,,,74.36,,,,,,,,
"2020-09-30 10:00:00",12.88,68.88,24.45,0,15.51,,,,,1026.236,,,61.1,,,,,,,,
"2020-09-30 09:00:00",12.9,63.15,41.32,0,7.448,,,,,1025.965,,,50.63,,,,,,,,
"2020-09-30 08:00:00",12.91,57.3,47.28,0,10.58,,,,,1025.694,,,46.17,,,,,,,,
"2020-09-30 07:00:00",12.92,55.11,44.1,0,10.38,,,,,1025.423,,,45.77,,,,,,,,
"2020-09-30 06:00:00",12.92,54.62,43.22,0,14.58,,,,,1025.287,,,46.37,,,,,,,,
"2020-09-30 05:00:00",12.92,54.74,37.6,0,11.65,,,,,1025.152,,,47.57,,,,,,,,
"2020-09-30 04:00:00",12.91,55.96,34.82,0,10.65,,,,,1025.017,,,49.37,,,,,,,,
"2020-09-30 03:00:00",12.91,55.96,41.39,0,10.25,,,,,1025.152,,,50.63,,,,,,,,
"2020-09-30 02:00:00",12.91,56.2,35.43,0,10.78,,,,,1025.017,,,51.37,,,,,,,,
"2020-09-30 01:00:00",12.91,56.81,31.36,0,10.65,,,,,1024.746,,,53.5,,,,,,,,
"2020-09-30 00:00:00",12.9,56.93,36.1,0,10.78,,,,,1024.475,,,55.9,,,,,,,,
"2020-09-29 23:00:00",12.9,58.03,32.92,0,11.25,,,,,1024.204,,,57.76,,,,,,,,
"2020-09-29 22:00:00",12.9,58.76,33.67,0,10.91,,,,,1024.068,,,58.83,,,,,,,,
"2020-09-29 21:00:00",12.89,59.01,34.55,0,11.05,,,,,1023.797,,,61.1,,,,,,,,
"2020-09-29 20:00:00",12.89,60.35,31.77,0,15.31,,,,,1023.662,,,62.9,,,,,,,,
"2020-09-29 19:00:00",12.88,59.98,39.56,0,10.71,,,,,1023.255,,,62.56,,,,,,,,
"2020-09-29 18:00:00",12.87,62.54,46.33,0,10.45,,,,,1023.12,,,65.1,,,,,,,,
"2020-09-29 17:00:00",12.86,66.2,38.95,0,6.448,,,,,1023.255,,,70.76,,,,,,,,
"2020-09-29 16:00:00",12.85,70.83,29.94,0,6.914,,,,,1023.255,,,74.1,,,,,,,,
"2020-09-29 15:00:00",12.85,73.15,25.54,0,6.181,,,,,1023.391,,,72.83,,,,,,,,
"2020-09-29 14:00:00",12.82,71.32,25.74,0,10.51,,,,,1023.662,,,69.7,,,,,,,,
"2020-09-29 13:00:00",12.83,70.59,22.96,0,9.85,,,,,1023.933,,,82.4,,,,,,,,
"2020-09-29 12:00:00",12.84,67.91,26.42,0,9.38,,,,,1024.068,,,63.5,,,,,,,,
"2020-09-29 11:00:00",12.9,64.49,28.92,0,8.91,,,,,1024.339,,,58.96,,,,,,,,
"2020-09-29 10:00:00",12.9,62.06,29.33,0,14.25,,,,,1024.339,,,53.1,,,,,,,,
"2020-09-29 09:00:00",12.9,61.57,31.5,0,13.18,,,,,1024.068,,,49.03,,,,,,,,
"2020-09-29 08:00:00",12.92,55.11,45.45,0,13.91,,,,,1024.068,,,44.43,,,,,,,,
"2020-09-29 07:00:00",12.92,54.01,42.27,0,11.05,,,,,1024.068,,,44.9,,,,,,,,
"2020-09-29 06:00:00",12.92,54.37,44.44,0,13.45,,,,,1024.475,,,46.17,,,,,,,,
"2020-09-29 05:00:00",12.91,55.59,36.1,0,12.78,,,,,1024.61,,,47.37,,,,,,,,
"2020-09-29 04:00:00",12.9,55.23,39.83,0,12.65,,,,,1024.881,,,49.23,,,,,,,,
"2020-09-29 03:00:00",12.91,56.57,42.68,0,10.91,,,,,1025.152,,,49.43,,,,,,,,
"2020-09-29 02:00:00",12.9,57.18,40.1,0,13.32,,,,,1025.421,,,50.1,,,,,,,,
"2020-09-29 01:00:00",12.91,56.45,45.59,0,13.51,,,,,1025.558,,,51.23,,,,,,,,
"2020-09-29 00:00:00",12.9,57.06,42.4,0,12.38,,,,,1025.694,,,52.97,,,,,,,,
"2020-09-28 23:00:00",12.9,55.72,46.81,0,12.38,,,,,1025.829,,,54.97,,,,,,,,
"2020-09-28 22:00:00",12.9,58.89,42.34,0,10.71,,,,,1025.965,,,57.5,,,,,,,,
"2020-09-28 21:00:00",12.9,58.52,42.07,0,7.781,,,,,1025.829,,,58.16,,,,,,,,
"2020-09-28 20:00:00",12.9,57.18,48.09,0,9.18,,,,,1025.965,,,60.83,,,,,,,,
"2020-09-28 19:00:00",12.9,60.71,36.99,0,10.51,,,,,1025.965,,,64.5,,,,,,,,
"2020-09-28 18:00:00",12.88,60.96,41.59,0,9.85,,,,,1026.371,,,66.56,,,,,,,,
"2020-09-28 17:00:00",12.87,64.37,32.99,0,10.51,,,,,1026.913,,,70.3,,,,,,,,
"2020-09-28 16:00:00",12.86,65.84,31.16,0,11.18,,,,,1027.184,,,71.1,,,,,,,,
"2020-09-28 15:00:00",12.86,67.54,28.99,0,13.45,,,,,1027.591,,,70.36,,,,,,,,
"2020-09-28 14:00:00",12.84,67.54,29.53,0,12.11,,,,,1028.133,,,69.7,,,,,,,,
"2020-09-28 13:00:00",12.84,66.32,29.6,0,9.58,,,,,1028.674,,,82.4,,,,,,,,
"2020-09-28 12:00:00",12.85,65.47,31.16,0,10.58,,,,,1028.944,,,64.23,,,,,,,,
"2020-09-28 11:00:00",12.88,65.1,27.23,0,11.2,,,,,1028.667,,,63.76,,,,,,,,
"2020-09-28 10:00:00",12.9,64.24,33.46,0,12.81,,,,,1028.657,,,59.9,,,,,,,,
"2020-09-28 09:00:00",12.9,63.64,31.9,0,14.06,,,,,1028.534,,,54.96,,,,,,,,
"2020-09-28 08:00:00",12.91,60.23,32.65,0,13.38,,,,,1028.539,,,46.7,,,,,,,,
"2020-09-28 07:00:00",12.92,56.44,36.78,0,13.05,,,,,1028.26,,,44.77,,,,,,,,
"2020-09-28 06:00:00",12.92,56.81,34.75,0,13.58,,,,,1028.404,,,44.1,,,,,,,,
"2020-09-28 05:00:00",12.94,51.69,44.37,0,11.65,,,,,1028.404,,,43.3,,,,,,,,
"2020-09-28 04:00:00",12.93,51.45,49.31,0,13.85,,,,,1028.539,,,44.1,,,,,,,,
"2020-09-28 03:00:00",12.93,49.98,59.61,0,13.05,,,,,1028.674,,,45.9,,,,,,,,
"2020-09-28 02:00:00",12.92,53.89,54.06,0,9.85,,,,,1029.081,,,48.23,,,,,,,,
"2020-09-28 01:00:00",12.92,57.18,44.91,0,10.65,,,,,1029.216,,,48.23,,,,,,,,
"2020-09-28 00:00:00",12.92,54.98,51.14,0,12.45,,,,,1029.216,,,48.03,,,,,,,,
"2020-09-27 23:00:00",12.92,53.89,53.58,0,13.85,,,,,1029.081,,,48.43,,,,,,,,
"2020-09-27 22:00:00",12.92,54.98,51.07,0,11.65,,,,,1029.074,,,48.5,,,,,,,,
"2020-09-27 21:00:00",12.93,53.64,54.53,0,15.18,,,,,1029.081,,,47.97,,,,,,,,
"2020-09-27 20:00:00",12.93,53.76,53.65,0,15.58,,,,,1028.674,,,49.77,,,,,,,,
"2020-09-27 19:00:00",12.92,51.08,64.35,0,13.18,,,,,1028.404,,,51.5,,,,,,,,
"2020-09-27 18:00:00",12.92,52.79,59.54,0,10.25,,,,,1028.404,,,53.23,,,,,,,,
"2020-09-27 17:00:00",12.91,54.37,48.16,0,14.58,,,,,1028.402,,,55.37,,,,,,,,
"2020-09-27 16:00:00",12.91,54.73,55.61,0,13.52,,,,,1028.659,,,58.03,,,,,,,,
"2020-09-27 15:00:00",12.9,55.47,44.84,0,12.98,,,,,1028.404,,,54.03,,,,,,,,
"2020-09-27 14:00:00",12.87,56.19,57.17,0,11.07,,,,,1028.518,,,55.43,,,,,,,,
"2020-09-27 13:00:00",12.88,54,54.12,0,9.74,,,,,1028.648,,,51.83,,,,,,,,
"2020-09-27 12:00:00",12.89,50.95,60.89,0,11.76,,,,,1028.508,,,38.1,,,,,,,,
"2020-09-27 11:00:00",12.96,46.69,61.24,0,12.85,,,,,1027.997,,,35.97,,,,,,,,
"2020-09-27 10:00:00",12.96,45.23,83.3,0,10.51,,,,,1027.591,,,34.5,,,,,,,,
"2020-09-27 09:00:00",12.97,43.16,76.82,0,11.31,,,,,1027.049,,,33.1,,,,,,,,
"2020-09-27 08:00:00",13,37.18,87.9,0,15.58,,,,,1026.642,,,32.7,,,,,,,,
"2020-09-27 07:00:00",13,34.87,88.8,0,16.25,,,,,1026.236,,,32.37,,,,,,,,
"2020-09-27 06:00:00",13,35.48,91.5,0,13.31,,,,,1025.423,,,32.37,,,,,,,,
"2020-09-27 05:00:00",13.01,35.48,91.8,0,15.91,,,,,1025.152,,,32.5,,,,,,,,
"2020-09-27 04:00:00",12.99,36.57,90.6,0,15.78,,,,,1024.881,,,32.84,,,,,,,,
"2020-09-27 03:00:00",12.99,37.18,89.9,0,17.25,,,,,1024.339,,,33.9,,,,,,,,
"2020-09-27 02:00:00",12.98,41.57,77.97,0,11.98,,,,,1024.068,,,34.9,,,,,,,,
"2020-09-27 01:00:00",12.97,41.69,78.98,0,13.91,,,,,1023.797,,,34.17,,,,,,,,
"2020-09-27 00:00:00",12.98,41.69,78.65,0,13.71,,,,,1023.255,,,33.97,,,,,,,,
"2020-09-26 23:00:00",12.97,41.45,86.2,0.01,12.71,,,,,1023.12,,,33.7,,,,,,,,
"2020-09-26 22:00:00",12.97,41.08,87.1,0,13.85,,,,,1022.578,,,34.37,,,,,,,,
"2020-09-26 21:00:00",12.97,41.57,81,0,11.98,,,,,1022.172,,,34.24,,,,,,,,
"2020-09-26 20:00:00",12.97,42.43,83.7,0,13.18,,,,,1021.359,,,35.04,,,,,,,,
"2020-09-26 19:00:00",12.97,41.45,89.5,0,11.71,,,,,1021.088,,,35.7,,,,,,,,
"2020-09-26 18:00:00",12.97,41.82,88.1,0,9.65,,,,,1020.817,,,35.24,,,,,,,,
"2020-09-26 17:00:00",12.99,41.57,90.1,0.01,13.71,,,,,1020.952,,,34.9,,,,,,,,
"2020-09-26 16:00:00",12.98,41.33,90.3,0.01,12.51,,,,,1020.817,,,35.37,,,,,,,,
"2020-09-26 15:00:00",12.97,41.57,89.1,0.01,11.51,,,,,1020.817,,,35.04,,,,,,,,
"2020-09-26 14:00:00",12.97,41.45,88.3,0.06,12.65,,,,,1020.139,,,35.04,,,,,,,,
"2020-09-26 13:00:00",12.97,41.08,89.7,0.03,12.91,,,,,1020.681,,,34.3,,,,,,,,
"2020-09-26 12:00:00",12.97,41.21,89.6,0.01,16.25,,,,,1020.139,,,34.24,,,,,,,,
"2020-09-26 11:00:00",12.96,41.94,80.7,0,15.45,,,,,1019.868,,,33.57,,,,,,,,
"2020-09-26 10:00:00",12.98,40.84,86.3,0,11.31,,,,,1019.326,,,32.7,,,,,,,,
"2020-09-26 09:00:00",12.99,40.23,86,0.01,11.65,,,,,1018.649,,,33.04,,,,,,,,
"2020-09-26 08:00:00",13,39.13,88.3,0,10.98,,,,,1018.243,,,33.1,,,,,,,,
"2020-09-26 07:00:00",12.99,38.89,90.3,0,12.11,,,,,1017.972,,,33.1,,,,,,,,
"2020-09-26 06:00:00",12.99,39.5,90,0.04,10.25,,,,,1017.565,,,33.17,,,,,,,,
"2020-09-26 05:00:00",12.98,39.99,91.1,0.03,9.05,,,,,1017.159,,,33.84,,,,,,,,
"2020-09-26 04:00:00",12.98,39.62,92.2,0.01,11.65,,,,,1016.888,,,32.97,,,,,,,,
"2020-09-26 03:00:00",12.98,39.86,92.1,0.02,15.25,,,,,1016.752,,,32.77,,,,,,,,
"2020-09-26 02:00:00",12.98,40.11,90.9,0.01,6.981,,,,,1016.346,,,32.9,,,,,,,,
"2020-09-26 01:00:00",12.97,40.72,92.8,0.09,16.05,,,,,1015.804,,,32.9,,,,,,,,
"2020-09-26 00:00:00",12.96,42.06,94.6,0.18,6.514,,,,,1015.262,,,32.37,,,,,,,,
"2020-09-25 23:00:00",12.97,42.3,94.4,0.32,7.314,,,,,1014.585,,,32.77,,,,,,,,
"2020-09-25 22:00:00",12.97,42.18,95,0.13,11.31,,,,,1014.178,,,33.17,,,,,,,,
"2020-09-25 21:00:00",12.97,41.94,94.6,0.03,12.31,,,,,1014.043,,,33.57,,,,,,,,
"2020-09-25 20:00:00",12.98,41.94,94.2,0.04,10.65,,,,,1013.636,,,33.97,,,,,,,,
"2020-09-25 19:00:00",12.97,42.79,92.3,0.28,11.31,,,,,1013.23,,,34.3,,,,,,,,
"2020-09-25 18:00:00",12.96,45.47,95.6,0.1,12.58,,,,,1013.094,,,34.64,,,,,,,,
"2020-09-25 17:00:00",12.96,45.72,95.2,0.17,9.65,,,,,1012.688,,,34.3,,,,,,,,
"2020-09-25 16:00:00",12.96,45.6,95.8,0.1,9.85,,,,,1012.417,,,34.64,,,,,,,,
"2020-09-25 15:00:00",12.97,45.35,95.9,0.14,9.91,,,,,1012.282,,,33.77,,,,,,,,
"2020-09-25 14:00:00",12.97,45.11,95.6,0.21,7.781,,,,,1012.146,,,33.17,,,,,,,,
"2020-09-25 13:00:00",12.97,44.38,95,0.28,9.91,,,,,1012.011,,,32.3,,,,,,,,
"2020-09-25 12:00:00",12.97,44.01,95.6,0.13,10.38,,,,,1011.875,,,32.77,,,,,,,,
"2020-09-25 11:00:00",12.98,42.06,95.8,0.13,9.18,,,,,1011.604,,,33.37,,,,,,,,
"2020-09-25 10:00:00",13,40.84,95.3,0.09,13.31,,,,,1011.469,,,32.64,,,,,,,,
"2020-09-25 09:00:00",12.98,39.25,92.4,0.03,11.65,,,,,1011.198,,,33.17,,,,,,,,
"2020-09-25 08:00:00",12.97,39.38,86.2,0.02,13.31,,,,,1011.875,,,33.64,,,,,,,,
"2020-09-25 07:00:00",12.96,41.21,79.66,0,12.51,,,,,1012.146,,,33.37,,,,,,,,
"2020-09-25 06:00:00",12.96,41.69,83,0,17.18,,,,,1012.553,,,33.57,,,,,,,,
"2020-09-25 05:00:00",12.95,42.06,85.6,0,13.78,,,,,1013.23,,,34.37,,,,,,,,
"2020-09-25 04:00:00",12.95,42.18,83.5,0,15.78,,,,,1013.636,,,34.17,,,,,,,,
"2020-09-25 03:00:00",12.96,42.3,84.5,0,16.38,,,,,1013.907,,,33.44,,,,,,,,
"2020-09-25 02:00:00",12.95,42.3,85.5,0,17.58,,,,,1014.72,,,33.17,,,,,,,,
"2020-09-25 01:00:00",12.95,41.82,80.7,0,15.98,,,,,1015.262,,,32.24,,,,,,,,
"2020-09-25 00:00:00",12.95,41.82,85.8,0,11.18,,,,,1015.94,,,31.24,,,,,,,,
"2020-09-24 23:00:00",12.96,41.57,84.9,0,11.91,,,,,1016.481,,,31.04,,,,,,,,
"2020-09-24 22:00:00",12.96,40.72,82.3,0,12.38,,,,,1016.752,,,31.44,,,,,,,,
"2020-09-24 21:00:00",12.96,40.96,84.3,0,12.91,,,,,1017.294,,,31.84,,,,,,,,
"2020-09-24 20:00:00",12.95,41.33,86.6,0,12.25,,,,,1017.023,,,32.77,,,,,,,,
"2020-09-24 19:00:00",12.95,41.82,86.8,0,11.51,,,,,1017.023,,,32.9,,,,,,,,
"2020-09-24 18:00:00",12.95,42.06,86.1,0,10.11,,,,,1017.43,,,33.3,,,,,,,,
"2020-09-24 17:00:00",12.96,42.79,87.8,0,13.05,,,,,1017.294,,,34.17,,,,,,,,
"2020-09-24 16:00:00",12.96,42.43,90.1,0.07,9.98,,,,,1017.565,,,33.9,,,,,,,,
"2020-09-24 15:00:00",12.95,43.28,88.5,0.03,11.31,,,,,1017.565,,,34.5,,,,,,,,
"2020-09-24 14:00:00",12.94,43.89,85.5,0,14.85,,,,,1017.43,,,34.9,,,,,,,,
"2020-09-24 13:00:00",12.93,44.74,80.5,0,13.91,,,,,1017.565,,,34.1,,,,,,,,
"2020-09-24 12:00:00",12.95,43.16,83.1,0,13.38,,,,,1017.43,,,32.37,,,,,,,,
"2020-09-24 11:00:00",12.95,43.52,82.2,0,13.58,,,,,1017.294,,,32.04,,,,,,,,
"2020-09-24 10:00:00",12.97,40.84,89.8,0.01,12.25,,,,,1016.888,,,31.3,,,,,,,,
"2020-09-24 09:00:00",12.97,40.47,92.4,0,11.51,,,,,1016.21,,,31.9,,,,,,,,
"2020-09-24 08:00:00",12.97,39.86,90.9,0,10.91,,,,,1015.669,,,31.7,,,,,,,,
"2020-09-24 07:00:00",12.97,39.38,90.5,0,10.05,,,,,1015.94,,,31.64,,,,,,,,
"2020-09-24 06:00:00",12.98,39.5,89.8,0,10.38,,,,,1014.991,,,31.57,,,,,,,,
"2020-09-24 05:00:00",12.98,40.23,91,0.01,10.18,,,,,1014.585,,,31.44,,,,,,,,
"2020-09-24 04:00:00",12.98,40.72,92.6,0.04,12.78,,,,,1014.314,,,32.24,,,,,,,,
"2020-09-24 03:00:00",12.97,40.23,91.9,0.07,13.71,,,,,1014.178,,,33.17,,,,,,,,
"2020-09-24 02:00:00",12.98,41.33,92.7,0.01,15.25,,,,,1013.636,,,34.37,,,,,,,,
"2020-09-24 01:00:00",12.96,42.91,94,0.01,13.31,,,,,1013.23,,,36.1,,,,,,,,
"2020-09-24 00:00:00",12.96,43.64,94.6,0.02,10.71,,,,,1012.688,,,37.3,,,,,,,,
"2020-09-23 23:00:00",12.96,44.38,95.2,0.01,4.115,,,,,1012.688,,,37.83,,,,,,,,
"2020-09-23 22:00:00",12.95,44.62,94.2,0.11,10.98,,,,,1013.094,,,38.63,,,,,,,,
"2020-09-23 21:00:00",12.95,45.11,94.1,0.2,11.91,,,,,1012.688,,,40.37,,,,,,,,
"2020-09-23 20:00:00",12.93,46.57,92.5,0.23,8.91,,,,,1012.959,,,41.17,,,,,,,,
"2020-09-23 19:00:00",12.93,49.74,93.1,0.07,11.38,,,,,1012.146,,,41.7,,,,,,,,
"2020-09-23 18:00:00",12.92,51.57,85.4,0.01,9.05,,,,,1012.282,,,42.57,,,,,,,,
"2020-09-23 17:00:00",12.9,53.64,83.5,0,13.11,,,,,1012.823,,,43.17,,,,,,,,
"2020-09-23 16:00:00",12.9,54.13,77.43,0,-0.284,,,,,1013.23,,,42.77,,,,,,,,
"2020-09-23 15:00:00",12.9,53.15,77.02,0,12.98,,,,,1014.043,,,42.63,,,,,,,,
"2020-09-23 14:00:00",12.9,53.89,71.13,0,11.05,,,,,1014.72,,,42.77,,,,,,,,
"2020-09-23 13:00:00",12.91,52.67,72.01,0,12.78,,,,,1015.533,,,39.57,,,,,,,,
"2020-09-23 12:00:00",12.91,51.69,73.16,0,8.25,,,,,1015.804,,,38.1,,,,,,,,
"2020-09-23 11:00:00",12.91,50.47,76.48,0,14.25,,,,,1016.346,,,37.7,,,,,,,,
"2020-09-23 10:00:00",12.92,49.38,77.36,0,14.25,,,,,1016.346,,,36.64,,,,,,,,
"2020-09-23 09:00:00",12.92,49.01,77.97,0,10.91,,,,,1016.346,,,36.1,,,,,,,,
"2020-09-23 08:00:00",12.92,48.77,76.95,0,9.38,,,,,1016.617,,,36.5,,,,,,,,
"2020-09-23 07:00:00",12.92,48.77,76.82,0,15.18,,,,,1016.482,,,36.1,,,,,,,,
"2020-09-23 06:00:00",12.93,48.03,73.5,0,14.51,,,,,1016.752,,,36.57,,,,,,,,
"2020-09-23 05:00:00",12.92,48.28,69.64,0,13.31,,,,,1016.888,,,37.03,,,,,,,,
"2020-09-23 04:00:00",12.92,48.77,65.17,0,15.98,,,,,1017.023,,,38.17,,,,,,,,
"2020-09-23 03:00:00",12.93,49.25,61.91,0,10.51,,,,,1017.159,,,38.9,,,,,,,,
"2020-09-23 02:00:00",12.92,49.01,57.44,0,14.45,,,,,1017.43,,,40.1,,,,,,,,
"2020-09-23 01:00:00",12.92,49.13,58.32,0,17.71,,,,,1017.565,,,40.77,,,,,,,,
"2020-09-23 00:00:00",12.92,49.98,48.84,0,14.78,,,,,1017.836,,,41.57,,,,,,,,
"2020-09-22 23:00:00",12.92,49.86,43.15,0,17.18,,,,,1017.701,,,43.17,,,,,,,,
"2020-09-22 22:00:00",12.92,49.86,44.44,0,15.18,,,,,1017.972,,,45.9,,,,,,,,
"2020-09-22 21:00:00",12.91,49.74,49.11,0,18.45,,,,,1018.243,,,48.1,,,,,,,,
"2020-09-22 20:00:00",12.91,49.98,50.6,0,13.25,,,,,1017.565,,,51.17,,,,,,,,
"2020-09-22 19:00:00",12.91,50.59,58.8,0,15.45,,,,,1017.972,,,54.77,,,,,,,,
"2020-09-22 18:00:00",12.9,52.06,59.07,0,8.98,,,,,1017.836,,,58.83,,,,,,,,
"2020-09-22 17:00:00",12.89,53.15,61.24,0,11.98,,,,,1017.701,,,61.63,,,,,,,,
"2020-09-22 16:00:00",12.82,54.5,57.31,0,15.05,,,,,1017.701,,,54.17,,,,,,,,
"2020-09-22 15:00:00",12.81,55.23,55.61,0,14.25,,,,,1017.701,,,54.3,,,,,,,,
"2020-09-22 14:00:00",12.79,54.5,54.94,0,11.45,,,,,1017.565,,,56.7,,,,,,,,
"2020-09-22 13:00:00",12.8,54.98,56.16,0,11.51,,,,,1017.836,,,53.97,,,,,,,,
"2020-09-22 12:00:00",12.81,53.4,61.3,0,10.51,,,,,1018.107,,,37.7,,,,,,,,
"2020-09-22 11:00:00",12.86,50.84,67.47,0,14.31,,,,,1017.836,,,36.1,,,,,,,,
"2020-09-22 10:00:00",12.87,49.01,70.58,0,16.11,,,,,1017.701,,,34.24,,,,,,,,
"2020-09-22 09:00:00",12.88,48.03,72.62,0,13.18,,,,,1017.43,,,34.3,,,,,,,,
"2020-09-22 08:00:00",12.89,46.57,82.4,0,9.71,,,,,1017.294,,,33.77,,,,,,,,
"2020-09-22 07:00:00",12.89,44.62,88.5,0,12.65,,,,,1017.294,,,34.9,,,,,,,,
"2020-09-22 06:00:00",12.89,43.52,81.7,0,11.31,,,,,1017.294,,,35.1,,,,,,,,
"2020-09-22 05:00:00",12.89,45.47,79.32,0,16.38,,,,,1017.294,,,34.1,,,,,,,,
"2020-09-22 04:00:00",12.89,45.47,78.78,0,13.11,,,,,1016.888,,,34.9,,,,,,,,
"2020-09-22 03:00:00",12.89,42.18,79.53,0,14.18,,,,,1016.481,,,36.37,,,,,,,,
"2020-09-22 02:00:00",12.88,44.01,75.26,0,12.51,,,,,1016.481,,,37.83,,,,,,,,
"2020-09-22 01:00:00",12.87,44.38,70.25,0,12.25,,,,,1016.481,,,39.43,,,,,,,,
"2020-09-22 00:00:00",12.87,48.89,66.86,0,12.98,,,,,1016.481,,,41.97,,,,,,,,
"2020-09-21 23:00:00",12.87,44.13,81.4,0,14.45,,,,,1016.481,,,43.77,,,,,,,,
"2020-09-21 22:00:00",12.86,47.18,76.82,0,14.11,,,,,1016.617,,,47.23,,,,,,,,
"2020-09-21 21:00:00",12.85,53.28,57.04,0,13.45,,,,,1016.346,,,49.5,,,,,,,,
"2020-09-21 20:00:00",12.85,51.94,48.09,0,18.65,,,,,1016.21,,,50.83,,,,,,,,
"2020-09-21 19:00:00",12.84,51.57,53.18,0,12.51,,,,,1016.346,,,52.43,,,,,,,,
"2020-09-21 18:00:00",12.84,52.91,61.85,0,11.71,,,,,1016.346,,,55.03,,,,,,,,
"2020-09-21 17:00:00",12.82,55.23,49.79,0,11.25,,,,,1016.481,,,56.96,,,,,,,,
"2020-09-21 16:00:00",12.81,56.57,50.74,0,11.71,,,,,1016.617,,,59.1,,,,,,,,
"2020-09-21 15:00:00",12.82,56.33,56.49,0,10.71,,,,,1016.481,,,55.83,,,,,,,,
"2020-09-21 14:00:00",12.81,58.15,32.51,0,15.71,,,,,1016.481,,,57.63,,,,,,,,
"2020-09-21 13:00:00",12.81,58.89,36.58,0,15.18,,,,,1016.617,,,50.5,,,,,,,,
"2020-09-21 12:00:00",12.82,56.33,57.85,0,16.31,,,,,1016.752,,,41.43,,,,,,,,
"2020-09-21 11:00:00",12.85,53.4,68.01,0,16.45,,,,,1017.023,,,38.5,,,,,,,,
"2020-09-21 10:00:00",12.86,54.86,54.19,0,14.11,,,,,1016.888,,,35.97,,,,,,,,
"2020-09-21 09:00:00",12.87,54.01,30.55,0,17.58,,,,,1016.617,,,33.04,,,,,,,,
"2020-09-21 08:00:00",12.9,46.33,41.19,0,19.98,,,,,1016.481,,,32.7,,,,,,,,
"2020-09-21 07:00:00",12.9,42.79,34.95,0,21.91,,,,,1016.21,,,33.17,,,,,,,,
"2020-09-21 06:00:00",12.9,44.01,55.28,0,17.98,,,,,1016.346,,,34.37,,,,,,,,
"2020-09-21 05:00:00",12.89,45.23,64.89,0,17.38,,,,,1016.481,,,35.37,,,,,,,,
"2020-09-21 04:00:00",12.87,46.69,72.41,0,17.45,,,,,1016.617,,,36.24,,,,,,,,
"2020-09-21 03:00:00",12.87,46.81,71.46,0,17.58,,,,,1016.752,,,37.23,,,,,,,,
